user_id,budget_lakh,purchase_timeline,visit_count,comparison_count,emi_used,test_drive,brochure_download,occupation,purchased
1373,30,7,15,10,1,0,1,3,1
1374,25,180,1,2,1,0,0,1,1
1375,12,7,2,10,0,1,1,2,0
1376,40,30,10,1,0,1,0,4,1
1377,15,7,16,6,1,0,1,4,1
1378,15,30,15,7,1,0,0,2,0
1379,18,60,15,9,0,0,1,5,0
1380,20,180,14,0,0,0,0,2,0
1381,25,30,14,5,1,0,0,2,1
1382,25,90,6,6,1,1,0,1,1
1383,7,15,14,8,0,0,0,2,0
1384,30,180,17,2,1,1,0,3,1
1385,20,30,18,1,0,0,0,3,0
1386,12,15,20,4,0,0,1,4,1
1387,12,15,19,9,0,0,0,5,1
1388,25,15,17,0,0,0,0,4,1
1389,12,60,16,5,1,0,1,1,1
1390,18,180,8,8,0,0,0,2,0
1391,15,7,7,9,0,0,1,4,1
1392,10,90,20,8,0,0,0,2,1
1393,40,90,12,6,0,1,0,4,1
1394,7,180,9,10,0,1,0,2,0
1395,30,30,14,6,1,0,0,4,1
1396,40,60,20,7,0,1,1,3,0
1397,30,365,1,9,1,0,0,1,1
1398,5,90,10,1,0,0,1,4,0
1399,40,30,17,5,0,0,0,3,1
1400,10,15,17,4,0,0,1,5,1
1401,25,30,17,4,0,0,1,4,1
1402,18,60,4,2,1,0,0,2,0
1403,15,90,17,2,1,0,1,1,1
1404,15,15,18,5,1,0,0,3,1
1405,18,60,20,9,1,1,1,3,1
1406,20,60,2,9,1,1,1,1,1
1407,5,60,8,6,1,0,0,4,0
1408,30,90,13,0,1,0,0,2,0
1409,10,180,20,2,1,0,0,5,1
1410,12,30,15,0,0,1,1,4,1
1411,40,180,20,9,0,0,1,1,0
1412,5,15,9,2,1,0,1,4,1
1413,40,15,3,4,0,0,0,4,1
1414,10,30,3,8,0,0,1,1,0
1415,7,15,2,2,1,0,1,1,1
1416,7,30,1,9,0,0,0,5,1
1417,5,15,14,9,1,1,0,1,1
1418,25,180,17,8,0,0,1,1,1
1419,10,15,13,0,1,0,1,1,1
1420,10,90,19,5,0,0,0,3,0
1421,18,7,15,8,1,0,1,1,1
1422,25,365,14,4,1,0,0,1,0
1423,30,90,2,10,1,0,1,1,1
1424,30,7,7,9,0,1,0,5,1
1425,12,180,17,1,0,0,0,4,0
1426,15,60,18,4,1,1,0,1,1
1427,7,180,6,0,1,1,1,1,1
1428,30,60,8,8,1,1,0,5,1
1429,25,90,2,9,1,0,1,4,1
1430,10,180,1,9,0,0,0,5,0
1431,30,60,16,8,0,0,1,2,1
1432,10,7,7,5,1,0,0,2,0
1433,30,180,11,10,1,0,0,2,1
1434,7,30,15,8,0,1,0,1,1
1435,40,60,13,2,0,1,0,5,1
1436,30,7,2,3,1,1,1,1,1
1437,25,60,14,5,1,0,0,2,1
1438,30,365,6,3,0,0,0,4,0
1439,15,30,9,0,0,0,0,4,0
1440,7,30,7,6,0,0,0,5,0
1441,25,90,18,4,0,1,0,4,0
1442,18,180,9,7,1,0,0,2,1
1443,25,60,4,8,1,0,1,5,0
1444,15,30,9,4,1,1,0,5,1
1445,40,365,4,7,1,0,0,2,0
1446,7,90,12,0,0,1,0,2,0
1447,18,15,4,0,1,0,0,2,0
1448,15,7,20,6,1,1,1,2,1
1449,15,60,14,5,1,0,1,5,1
1450,5,30,7,4,0,0,0,4,1
1451,7,30,13,4,1,0,0,2,1
1452,25,180,8,8,1,0,0,3,0
1453,10,15,5,0,0,1,1,5,1
1454,40,90,12,7,0,0,1,1,1
1455,10,30,13,1,1,1,1,4,1
1456,25,180,20,6,1,1,0,5,0
1457,25,90,14,5,0,0,1,2,0
1458,7,7,18,9,0,0,1,3,0
1459,25,60,20,1,0,0,0,1,0
1460,5,15,4,2,0,0,0,4,0
1461,18,180,18,3,1,0,0,2,0
1462,25,180,7,6,0,0,1,5,0
1463,10,60,15,7,0,0,1,5,1
1464,25,60,6,10,1,0,0,4,0
1465,5,30,16,1,0,0,0,3,0
1466,30,90,20,7,1,1,1,2,1
1467,30,30,8,10,0,0,0,4,0
1468,15,30,16,8,1,1,0,4,1
1469,40,60,16,6,1,0,0,5,0
1470,12,15,3,0,0,0,0,4,1
1471,18,90,17,5,1,1,1,1,1
1472,20,7,9,7,1,0,0,1,1
1473,15,90,3,4,1,0,1,2,1
1474,40,15,20,1,0,0,0,4,1
1475,30,30,7,4,0,0,0,5,0
1476,10,90,18,7,0,0,1,2,0
1477,20,365,12,1,0,0,0,3,0
1478,40,180,19,0,0,0,0,5,0
1479,40,30,16,3,0,1,1,3,1
1480,15,15,17,3,1,1,0,2,1
1481,20,180,20,8,0,0,0,1,0
1482,7,60,15,2,1,0,0,5,0
1483,12,15,1,3,1,0,0,5,1
1484,7,180,2,2,0,1,0,2,0
1485,20,180,8,1,0,0,0,5,0
1486,7,365,2,3,1,0,0,5,0
1487,5,365,19,7,0,0,1,2,0
1488,30,180,9,0,0,0,0,4,0
1489,5,7,9,7,1,0,1,2,1
1490,25,15,13,7,0,0,0,5,1
1491,7,60,6,2,1,0,1,2,1
1492,25,60,15,9,1,0,1,5,1
1493,10,60,19,9,0,0,0,3,1
1494,18,30,15,5,1,0,1,3,1
1495,10,60,18,3,0,1,0,1,1
1496,20,60,7,0,1,0,1,2,1
1497,40,7,11,0,1,0,1,2,1
1498,30,30,8,4,0,0,0,3,0
1499,7,60,6,7,1,0,0,3,0
1500,15,90,8,0,1,0,0,3,0
1501,18,15,2,1,0,0,0,1,1
1502,12,60,19,6,1,0,0,1,0
1503,12,90,16,7,0,0,0,4,0
1504,12,60,7,2,0,0,0,2,0
1505,7,7,10,10,0,0,1,1,1
1506,12,60,12,7,1,1,0,5,0
1507,5,30,17,0,1,0,0,2,0
1508,18,365,7,8,1,0,0,4,1
1509,5,15,8,1,1,0,1,3,1
1510,40,90,7,1,1,0,1,4,0
1511,18,7,4,3,0,0,0,2,1
1512,5,60,3,9,0,1,1,3,0
1513,18,60,19,2,0,0,1,4,1
1514,40,30,15,3,0,0,1,4,0
1515,25,60,4,5,0,0,0,2,1
1516,7,15,9,6,1,0,0,1,1
1517,7,30,13,4,1,1,0,5,0
1518,12,90,18,1,0,0,0,4,0
1519,10,30,16,2,0,0,0,5,1
1520,12,180,1,9,0,0,0,2,0
1521,20,90,4,10,1,0,1,2,1
1522,5,60,18,2,0,0,0,1,1
1523,18,7,8,4,1,0,0,3,1
1524,10,60,20,10,0,0,1,5,0
1525,40,180,16,4,1,0,1,4,0
1526,20,30,11,3,0,0,1,3,0
1527,40,180,20,7,0,0,0,5,0
1528,7,30,19,5,0,0,1,5,1
1529,7,180,19,5,0,0,0,3,0
1530,12,15,18,0,1,0,1,3,0
1531,5,180,19,5,0,1,0,1,0
1532,10,60,11,2,0,0,0,4,0
1533,30,30,3,5,1,0,1,4,0
1534,20,30,8,9,0,1,1,4,1
1535,20,60,20,10,0,0,1,3,1
1536,12,365,19,5,1,1,1,1,1
1537,7,30,10,1,1,0,0,2,1
1538,12,15,16,0,0,1,1,1,1
1539,18,60,5,10,1,0,0,3,0
1540,10,60,20,2,1,0,0,1,1
1541,5,60,9,4,0,0,1,3,0
1542,25,90,8,3,1,1,1,5,1
1543,15,30,11,6,1,0,0,5,1
1544,15,365,16,3,1,0,0,2,1
1545,12,60,7,7,1,0,0,5,0
1546,18,15,15,6,0,1,1,2,1
1547,10,90,20,9,1,0,0,4,0
1548,30,90,17,8,0,0,0,3,0
1549,15,30,6,0,0,0,0,4,0
1550,10,90,15,4,0,0,0,4,0
1551,5,30,8,3,1,0,1,2,0
1552,40,60,7,5,1,0,1,3,0
1553,18,180,2,0,0,1,0,2,0
1554,7,15,13,5,1,0,0,1,1
1555,10,30,6,0,1,1,1,4,1
1556,5,180,5,0,1,0,1,3,0
1557,30,365,20,7,0,0,0,4,0
1558,25,60,1,1,1,0,0,1,0
1559,7,60,18,9,1,0,1,1,1
1560,25,60,15,5,0,0,1,3,0
1561,30,365,10,5,0,0,1,3,1
1562,5,180,3,5,1,1,0,1,1
1563,15,15,5,7,1,0,0,4,1
1564,25,60,13,3,0,1,1,5,1
1565,7,60,8,2,0,0,1,4,0
1566,12,180,2,5,1,0,1,5,0
1567,20,90,9,3,0,0,0,2,0
1568,10,90,17,1,0,0,0,3,1
1569,15,365,18,5,0,0,0,1,0
1570,25,7,13,9,0,1,1,2,0
1571,40,30,1,4,1,1,1,4,1
1572,10,60,12,10,1,0,1,5,0
1573,12,30,20,8,0,1,0,3,1
1574,30,7,20,10,1,0,0,5,1
1575,20,15,5,5,0,0,0,4,0
1576,5,90,8,2,0,0,0,4,0
1577,12,180,15,10,1,0,0,1,0
1578,12,60,3,4,0,0,1,2,0
1579,30,60,6,9,0,0,0,3,1
1580,18,30,13,7,0,0,0,1,0
1581,30,180,12,8,1,0,1,5,1
1582,18,180,19,7,0,0,1,2,0
1583,18,60,18,2,0,0,0,3,0
1584,15,30,1,8,1,0,0,5,1
1585,15,15,7,2,0,0,0,3,0
1586,7,7,12,7,0,1,0,3,0
1587,25,60,10,9,0,0,1,2,1
1588,25,180,12,8,0,0,1,5,1
1589,5,180,11,6,0,0,0,1,0
1590,25,60,4,3,1,0,1,1,0
1591,15,180,19,9,1,0,1,1,1
1592,7,365,6,8,0,0,1,3,1
1593,7,30,9,2,0,0,1,4,0
1594,18,30,20,2,0,0,0,2,1
1595,30,365,10,1,0,0,0,1,1
1596,5,30,5,9,0,1,0,2,1
1597,18,365,13,2,0,0,0,3,0
1598,30,365,9,0,0,1,0,2,1
1599,25,90,2,3,1,0,0,1,1
1600,18,180,18,7,0,1,1,1,1
1601,10,90,1,4,0,0,0,3,0
1602,25,90,12,1,0,0,1,3,0
1603,30,30,10,2,0,0,0,5,0
1604,5,7,2,0,1,0,0,3,1
1605,30,30,9,1,0,1,0,4,1
1606,18,90,2,0,0,0,0,4,0
1607,18,15,14,1,0,0,0,1,1
1608,12,7,11,2,0,0,1,3,1
1609,5,15,11,0,1,0,0,4,0
1610,40,90,17,10,1,0,1,4,1
1611,25,365,4,8,0,1,0,5,0
1612,7,365,13,9,1,0,0,3,0
1613,5,60,7,4,0,1,1,5,1
1614,7,180,16,7,0,1,0,2,0
1615,5,90,1,4,0,1,0,5,0
1616,5,60,13,7,1,0,0,2,1
1617,30,60,1,6,0,0,0,2,0
1618,5,15,11,3,1,0,0,3,1
1619,12,365,6,6,0,1,0,2,0
1620,40,30,20,5,0,1,0,2,1
1621,18,60,3,2,1,0,0,5,0
1622,20,90,12,8,1,0,1,3,1
1623,7,30,5,9,1,1,0,3,1
1624,18,30,9,8,1,0,1,2,1
1625,20,90,12,4,0,0,0,5,0
1626,40,7,10,7,0,1,1,5,1
1627,40,90,19,6,0,1,1,5,0
1628,7,60,5,8,0,1,0,5,1
1629,7,90,5,6,1,0,1,1,0
1630,40,90,9,3,1,0,0,2,1
1631,20,60,20,3,1,0,0,2,0
1632,5,60,17,10,0,0,0,2,0
1633,25,90,10,7,1,0,1,3,0
1634,10,180,1,5,1,1,1,3,1
1635,18,90,16,8,0,1,0,5,1
1636,30,180,15,9,0,0,0,3,1
1637,18,15,17,6,1,0,0,4,0
1638,30,60,20,6,1,0,0,2,0
1639,20,365,13,3,1,0,0,2,1
1640,30,30,1,2,0,0,0,1,1
1641,7,15,8,7,0,0,0,1,0
1642,25,60,5,6,0,0,1,4,0
1643,25,15,6,3,0,1,0,1,1
1644,7,30,20,3,1,0,1,5,0
1645,12,365,14,0,0,0,0,5,1
1646,20,60,11,10,1,0,1,2,0
1647,12,30,6,6,1,0,0,5,0
1648,12,365,11,0,0,1,0,1,1
1649,18,365,13,9,0,0,1,4,1
1650,40,60,12,9,0,1,1,5,1
1651,18,30,2,3,1,0,0,2,1
1652,40,180,3,10,0,0,0,2,0
1653,10,90,4,2,0,0,0,1,0
1654,30,90,17,10,0,1,0,5,1
1655,40,180,6,2,1,0,1,1,0
1656,7,90,7,0,0,0,0,2,0
1657,18,30,15,3,1,0,0,4,0
1658,20,90,11,0,1,0,0,5,0
1659,30,30,3,7,0,0,0,4,0
1660,10,180,6,0,0,1,1,5,1
1661,40,90,2,5,0,1,0,2,0
1662,10,7,14,6,0,0,0,5,1
1663,20,60,9,9,0,0,0,2,0
1664,12,30,18,1,0,0,0,3,1
1665,25,30,19,3,1,0,0,2,0
1666,20,90,12,10,1,0,0,2,1
1667,15,30,13,2,0,0,1,5,1
1668,20,180,12,8,0,0,1,4,1
1669,10,7,12,6,1,0,1,2,1
1670,7,90,18,1,0,1,0,5,0
1671,18,180,9,10,0,0,0,2,1
1672,7,90,17,5,0,0,1,1,1
1673,10,60,16,8,1,1,0,1,1
1674,18,365,17,2,0,0,0,1,1
1675,15,30,8,10,1,0,0,1,1
1676,25,7,11,5,0,0,1,4,0
1677,30,60,2,2,1,0,0,2,0
1678,10,7,8,2,1,0,1,1,1
1679,40,365,12,3,1,0,1,5,1
1680,10,30,1,8,0,0,1,1,0
1681,10,180,13,10,0,0,0,3,1
1682,18,180,17,7,0,1,1,3,1
1683,5,30,14,0,0,0,0,4,0
1684,20,90,14,10,0,1,1,3,0
1685,5,7,16,0,1,1,0,5,0
1686,15,60,17,6,0,1,0,1,1
1687,40,7,6,2,1,0,1,3,1
1688,25,365,7,10,0,0,0,3,0
1689,12,365,1,6,0,0,0,4,0
1690,15,30,15,8,0,0,0,3,0
1691,12,30,20,2,0,0,1,1,1
1692,12,180,18,2,0,0,0,2,0
1693,25,30,13,1,1,0,0,1,1
1694,7,180,2,9,0,0,1,3,0
1695,5,60,19,0,1,0,0,3,1
1696,10,30,15,8,1,0,1,3,1
1697,30,180,12,5,0,0,1,4,0
1698,12,60,15,5,1,1,1,5,0
1699,40,365,18,7,0,0,1,1,0
1700,15,365,14,10,0,0,1,3,0
1701,7,15,6,4,0,0,0,2,1
1702,12,7,12,8,0,0,0,4,0
1703,7,365,20,10,1,0,0,5,1
1704,7,365,6,4,1,0,0,3,0
1705,12,7,9,1,0,1,0,1,1
1706,18,180,4,5,0,1,0,2,0
1707,20,60,17,8,0,0,1,4,1
1708,40,30,2,2,1,0,0,1,1
1709,10,180,16,9,0,1,1,1,1
1710,10,15,14,3,0,0,0,4,1
1711,40,365,8,9,1,0,0,1,1
1712,18,30,14,10,0,1,0,2,1
1713,10,90,2,7,1,1,0,2,0
1714,7,30,16,5,0,0,0,1,0
1715,25,60,4,6,1,0,1,3,0
1716,15,90,1,6,0,0,1,1,0
1717,5,15,20,3,0,0,0,3,0
1718,10,60,14,5,1,0,0,1,1
1719,40,60,8,8,1,0,1,5,1
1720,25,7,3,2,1,0,0,2,0
1721,12,180,5,7,0,0,0,1,1
1722,20,30,6,6,1,1,0,2,1
1723,40,60,8,3,0,0,1,4,0
1724,7,60,6,9,0,0,1,5,0
1725,20,60,6,2,0,0,1,3,0
1726,15,15,4,6,1,0,0,4,1
1727,15,60,7,9,1,0,0,5,0
1728,18,60,19,8,0,1,0,4,1
1729,30,90,7,9,0,0,1,2,0
1730,18,180,3,2,0,0,0,5,0
1731,25,60,8,9,0,0,0,4,0
1732,20,15,1,8,0,0,0,3,1
1733,30,30,1,7,1,0,1,5,1
1734,12,15,14,2,1,0,0,5,1
1735,7,15,6,7,1,0,1,4,1
1736,20,30,10,3,0,0,0,1,0
1737,18,30,14,5,0,0,0,3,1
1738,5,30,4,9,0,0,0,3,0
1739,30,7,6,1,1,0,0,4,1
1740,30,7,16,7,0,1,1,2,1
1741,7,15,1,8,1,0,1,2,1
1742,10,15,6,6,1,1,0,1,1
1743,15,60,9,7,0,0,0,1,1
1744,15,60,15,6,0,0,1,4,1
1745,5,15,12,10,1,0,0,2,0
1746,25,60,3,9,1,0,0,3,1
1747,25,30,11,3,0,0,0,2,0
1748,12,15,15,0,0,0,0,4,0
1749,20,7,3,2,1,1,0,2,1
1750,40,60,14,6,1,0,0,5,0
1751,10,90,2,10,0,0,0,4,0
1752,18,30,4,10,0,0,1,5,0
1753,40,15,19,6,0,0,0,4,1
1754,40,180,12,10,1,1,0,3,1
1755,30,30,2,2,0,1,1,4,1
1756,5,30,17,0,1,0,0,4,0
1757,15,180,3,9,0,0,0,4,0
1758,12,180,10,8,0,1,0,4,0
1759,25,60,16,5,0,0,1,1,0
1760,5,60,9,6,0,0,0,5,0
1761,30,30,11,0,1,1,1,4,1
1762,18,7,15,0,1,0,1,4,1
1763,12,60,3,3,0,0,1,1,0
1764,30,15,16,6,0,1,1,2,1
1765,15,60,12,10,1,1,0,1,1
1766,15,365,5,10,0,0,0,1,0
1767,15,365,7,7,0,0,0,1,1
1768,5,30,9,9,0,1,0,4,0
1769,5,90,18,8,1,1,1,1,1
1770,25,60,8,0,0,1,0,1,0
1771,25,180,12,3,1,0,0,1,0
1772,18,30,20,3,0,1,1,4,1
1773,12,7,2,2,0,0,1,3,0
1774,7,15,10,6,0,0,1,3,0
1775,7,30,19,0,0,0,1,2,1
1776,30,30,9,8,1,0,0,4,1
1777,15,180,8,7,1,1,0,1,0
1778,12,90,1,1,0,1,0,1,1
1779,40,30,6,1,1,0,0,1,0
1780,5,60,12,7,0,0,0,3,1
1781,20,15,19,10,0,0,1,1,1
1782,10,180,17,0,1,1,1,1,1
1783,18,365,2,6,1,0,1,3,0
1784,15,365,11,8,1,0,1,1,1
1785,15,180,18,2,0,0,0,2,0
1786,15,15,11,6,0,1,0,5,1
1787,5,7,18,5,0,0,1,2,1
1788,5,60,8,6,1,0,0,4,0
1789,10,365,15,6,1,1,1,2,1
1790,40,15,9,9,0,0,0,2,1
1791,12,7,15,0,1,0,1,3,0
1792,15,180,7,2,0,0,1,4,0
1793,7,7,20,9,1,1,0,2,1
1794,25,60,13,0,0,0,0,5,0
1795,7,90,13,4,0,0,0,2,0
1796,30,30,1,2,0,0,0,1,1
1797,7,15,20,0,0,1,0,3,1
1798,30,180,4,1,1,0,1,1,0
1799,20,90,4,9,1,0,1,4,1
1800,25,365,4,4,1,0,0,4,0
1801,7,30,13,10,1,0,0,3,0
1802,20,7,2,2,0,0,1,2,1
1803,18,90,15,5,1,1,0,4,1
1804,12,60,4,8,1,1,0,5,1
1805,20,30,6,5,0,0,0,3,1
1806,12,180,3,1,0,0,0,1,0
1807,7,30,7,1,1,0,0,5,0
1808,40,30,6,7,0,0,0,3,1
1809,20,15,3,10,1,0,1,5,1
1810,25,30,4,7,0,1,1,3,0
1811,7,60,10,5,0,1,0,1,0
1812,15,60,9,9,0,0,0,2,0
1813,5,90,6,6,0,0,1,3,1
1814,20,365,20,0,0,0,1,4,0
1815,25,15,11,8,0,1,0,1,1
1816,18,7,7,4,0,0,0,1,0
1817,15,7,18,8,1,0,0,5,0
1818,18,15,4,1,0,0,0,4,0
1819,7,90,5,7,1,1,1,5,1
1820,5,90,4,6,0,1,0,1,0
1821,20,180,4,10,1,0,1,3,0
1822,20,30,13,3,1,0,0,4,1
1823,40,30,16,2,0,0,1,1,1
1824,40,60,14,3,1,1,0,4,1
1825,7,7,11,3,0,1,0,3,0
1826,7,90,2,9,0,0,0,2,0
1827,5,365,14,9,1,0,0,5,0
1828,40,30,7,7,0,0,0,5,1
1829,25,180,11,3,0,0,0,1,0
1830,25,60,4,4,1,0,0,1,0
1831,5,15,7,1,1,0,0,3,1
1832,25,60,16,3,1,0,0,1,1
1833,30,30,6,6,0,0,1,1,1
1834,12,7,6,2,1,0,0,1,1
1835,5,90,2,0,1,1,1,4,0
1836,5,180,8,7,1,0,1,4,1
1837,10,30,7,7,0,0,1,2,1
1838,15,30,14,5,1,0,0,4,1
1839,15,180,9,6,1,0,0,5,0
1840,30,180,15,9,0,1,0,2,1
1841,40,90,18,10,1,0,0,1,1
1842,7,30,12,1,0,0,0,5,0
1843,7,365,19,4,0,0,0,2,0
1844,18,15,13,6,1,0,0,2,1
1845,30,90,7,8,1,0,0,5,1
1846,5,7,10,0,0,0,0,2,1
1847,30,90,10,2,0,0,0,5,0
1848,30,30,2,5,1,1,0,2,1
1849,30,60,14,6,1,0,0,2,1
1850,15,30,13,5,1,0,0,2,0
1851,30,15,6,0,1,1,1,5,1
1852,12,90,9,3,1,0,1,2,0
1853,7,180,13,5,0,1,0,4,1
1854,18,365,9,7,1,1,1,4,1
1855,12,15,13,9,0,0,0,4,0
1856,18,90,5,3,1,0,0,4,0
1857,10,90,14,6,0,0,0,4,0
1858,18,30,5,10,0,1,1,1,1
1859,7,7,9,2,1,0,0,2,0
1860,7,90,8,7,1,1,0,3,1
1861,30,365,7,0,1,1,0,1,1
1862,20,90,8,3,1,1,1,5,0
1863,10,60,3,7,0,1,0,1,0
1864,5,60,15,9,1,0,0,3,1
1865,25,15,8,3,0,1,0,1,1
1866,18,180,1,1,0,0,1,2,0
1867,20,90,7,1,0,0,0,4,0
1868,30,15,19,3,1,0,0,2,1
1869,15,180,2,3,1,0,0,1,0
1870,5,30,14,1,1,0,0,3,1
1871,40,365,18,6,0,0,0,5,0
1872,20,30,15,5,0,0,0,2,0
1873,15,15,14,10,0,0,1,3,1
1874,10,30,19,2,0,0,1,5,0
1875,30,60,19,7,0,1,1,4,0
1876,5,7,17,7,1,0,1,2,1
1877,5,60,19,0,1,1,0,2,0
1878,5,60,16,2,0,0,1,4,0
1879,10,90,20,4,0,0,1,4,0
1880,18,7,19,1,1,0,0,1,0
1881,40,60,1,4,1,0,0,5,0
1882,10,7,19,10,1,1,0,3,1
1883,25,90,7,9,0,1,0,4,0
1884,40,7,11,2,0,1,0,1,1
1885,7,365,5,8,1,0,1,5,0
1886,30,90,17,10,0,0,1,5,0
1887,10,60,11,0,1,0,0,2,0
1888,15,60,8,3,0,0,0,1,0
1889,40,15,10,9,0,1,0,1,1
1890,25,30,12,5,1,1,0,2,1
1891,7,180,10,8,0,0,0,3,0
1892,18,365,13,2,1,1,1,4,1
1893,15,7,18,2,0,1,1,2,0
1894,40,60,10,4,1,0,0,4,0
1895,30,90,19,6,0,0,0,1,0
1896,15,90,20,4,0,1,0,2,0
1897,7,15,17,10,0,0,0,3,1
1898,15,30,20,7,1,0,0,4,1
1899,12,30,16,4,1,0,1,4,1
1900,20,180,5,6,0,0,1,4,0
1901,18,60,3,5,1,0,1,1,1
1902,7,60,15,9,1,0,1,4,1
1903,15,365,2,1,1,0,1,5,0
1904,20,90,13,2,1,0,1,4,1
1905,20,180,8,10,1,1,1,1,1
1906,15,60,17,10,1,1,0,2,1
1907,30,15,4,3,0,0,0,4,0
1908,12,365,19,4,0,1,0,4,1
1909,10,60,9,8,1,1,0,2,1
1910,12,15,15,5,0,0,1,5,0
1911,15,30,9,0,0,1,0,1,1
1912,18,7,9,2,1,0,0,2,1
1913,10,60,14,6,0,0,0,1,0
1914,7,180,16,7,1,0,0,2,0
1915,12,365,17,6,1,0,0,3,0
1916,15,365,13,4,1,0,0,5,0
1917,12,15,9,9,0,1,0,3,1
1918,10,30,15,7,0,0,0,2,1
1919,25,7,7,8,1,1,0,2,1
1920,40,180,1,6,0,0,0,1,1
1921,12,30,1,10,0,1,1,2,1
1922,7,90,5,8,1,0,0,1,0
1923,7,90,9,0,0,0,0,1,0
1924,5,60,12,8,1,0,0,2,1
1925,12,30,6,2,1,0,0,1,1
1926,40,365,13,5,0,0,0,5,0
1927,30,365,8,7,0,0,1,3,0
1928,20,30,15,2,0,0,0,2,1
1929,40,60,6,3,0,0,0,1,0
1930,20,365,6,6,1,1,1,1,1
1931,20,7,4,6,0,0,1,1,1
1932,25,60,11,3,0,0,0,1,1
1933,5,15,18,8,1,1,1,5,1
1934,40,60,3,2,1,0,1,2,1
1935,40,7,3,7,0,0,0,2,1
1936,25,60,12,7,1,0,1,5,1
1937,12,30,6,3,0,0,0,5,0
1938,12,60,6,6,1,0,0,5,1
1939,12,365,8,3,1,0,1,2,1
1940,18,180,15,0,1,0,0,4,0
1941,20,180,18,0,1,1,1,3,1
1942,18,90,20,0,0,1,1,5,1
1943,5,7,16,1,1,1,1,5,1
1944,25,30,6,5,1,0,0,2,0
1945,40,365,17,9,0,0,0,2,1
1946,20,30,9,10,0,0,1,3,1
1947,18,15,19,4,1,0,0,1,1
1948,18,90,18,10,0,0,0,2,1
1949,15,30,5,1,1,1,1,3,0
1950,18,30,6,7,1,0,0,2,1
1951,30,365,12,8,1,0,0,2,1
1952,40,180,11,6,0,0,0,2,0
1953,30,60,16,8,0,1,0,4,1
1954,40,365,20,3,0,0,0,4,0
1955,25,90,17,6,1,0,0,5,0
1956,40,90,20,4,1,1,0,4,1
1957,30,7,9,4,1,0,1,3,1
1958,40,15,1,2,1,0,0,2,1
1959,25,90,3,8,1,1,0,4,1
1960,25,180,9,9,0,1,0,2,1
1961,5,90,19,4,1,0,0,1,1
1962,40,15,13,5,0,0,1,5,1
1963,15,15,14,2,0,0,0,4,0
1964,12,180,20,9,0,0,0,2,1
1965,7,15,19,6,0,0,0,1,1
1966,25,60,7,8,0,1,0,5,0
1967,10,7,4,8,0,0,1,5,1
1968,12,15,12,9,0,0,1,1,0
1969,20,90,14,9,1,0,0,4,0
1970,40,90,2,4,0,0,1,4,0
1971,30,30,1,6,1,0,0,2,1
1972,7,30,18,2,0,0,1,3,0
1973,10,180,20,5,0,1,0,2,0
1974,12,30,8,7,0,0,0,2,0
1975,40,60,3,7,0,0,0,2,0
1976,5,365,6,1,1,0,1,1,0
1977,20,15,13,5,0,0,1,5,1
1978,7,365,9,6,0,0,0,5,0
1979,15,15,9,6,0,1,0,3,1
1980,5,60,20,2,1,1,1,4,1
1981,10,30,9,8,1,0,0,2,1
1982,7,365,15,1,0,1,0,1,1
1983,5,30,13,10,0,0,0,1,1
1984,20,30,16,2,0,0,0,2,0
1985,15,365,2,10,0,0,0,1,0
1986,5,60,14,1,0,0,0,1,0
1987,18,60,6,10,1,0,0,2,0
1988,15,30,2,8,1,0,0,3,1
1989,10,90,8,3,1,0,1,1,1
1990,20,7,4,1,1,0,1,5,1
1991,40,7,14,2,0,0,0,5,0
1992,30,60,11,3,0,0,0,5,0
1993,30,30,14,9,0,0,0,2,1
1994,30,365,12,5,1,0,0,5,0
1995,7,365,16,4,0,0,1,4,0
1996,10,90,6,2,1,0,0,1,0
1997,20,180,20,9,0,1,0,3,0
1998,15,90,1,7,0,0,1,5,0
1999,7,15,12,7,1,1,0,2,1
2000,10,180,7,6,0,0,1,3,0
2001,40,30,8,2,0,1,1,2,1
2002,18,30,9,0,0,0,0,3,0
2003,20,180,2,4,0,0,1,3,0
2004,30,60,17,0,1,0,0,1,1
2005,5,180,20,5,1,0,1,3,0
2006,20,30,13,10,0,0,0,4,1
2007,25,90,5,6,0,0,1,4,0
2008,10,15,10,4,0,0,1,4,1
2009,12,90,12,3,1,0,0,2,0
2010,40,180,17,1,0,1,0,1,0
2011,18,60,6,4,0,1,1,2,1
2012,40,30,3,8,0,0,1,5,1
2013,20,7,15,3,0,0,1,4,0
2014,12,15,7,1,1,0,1,1,1
2015,25,90,6,5,1,1,0,4,1
2016,15,365,4,7,0,1,1,1,0
2017,5,30,19,1,1,1,0,2,1
2018,12,90,5,8,0,0,1,2,0
2019,10,180,3,6,0,1,1,4,0
2020,30,60,9,1,0,1,0,3,0
2021,25,90,6,10,0,0,0,1,0
2022,5,180,13,4,1,1,0,5,1
2023,18,30,20,4,1,0,0,3,1
2024,30,30,4,6,0,0,0,2,0
2025,20,7,2,4,0,1,0,1,1
2026,12,365,4,10,0,0,0,3,0
2027,5,365,8,5,1,0,0,5,0
2028,7,180,13,8,1,0,0,3,1
2029,15,7,10,2,0,1,0,5,0
2030,15,60,18,2,1,0,0,2,1
2031,25,15,9,7,1,1,1,1,1
2032,18,7,1,9,0,0,0,2,1
2033,25,90,13,5,0,0,0,1,0
2034,7,365,18,9,1,0,1,3,1
2035,10,365,15,2,0,1,0,2,0
2036,18,90,2,1,0,0,1,1,0
